"bdgt_id","dma2_name","chan1_name","dma1_name","client_id","chan1_id","dma2_id","dma1_id","week_id","percent_max","sp_max_h","sp_min_h"
"41_14_344_41",NULL,NULL,NULL,12,41,14,344,41,NULL,NULL,NULL
"41_14_344_42",NULL,NULL,NULL,12,41,14,344,42,NULL,NULL,NULL
"41_14_344_43",NULL,NULL,NULL,12,41,14,344,43,NULL,NULL,NULL
"41_14_344_44",NULL,NULL,NULL,12,41,14,344,44,NULL,NULL,NULL
"41_14_344_45",NULL,NULL,NULL,12,41,14,344,45,NULL,NULL,NULL
"41_14_344_46",NULL,NULL,NULL,12,41,14,344,46,NULL,NULL,NULL
"41_14_344_47",NULL,NULL,NULL,12,41,14,344,47,NULL,NULL,NULL
"41_14_344_48",NULL,NULL,NULL,12,41,14,344,48,NULL,NULL,NULL
"41_14_344_49",NULL,NULL,NULL,12,41,14,344,49,NULL,NULL,NULL
"41_14_344_5",NULL,NULL,NULL,12,41,14,344,5,NULL,NULL,NULL
"41_14_344_50",NULL,NULL,NULL,12,41,14,344,50,NULL,NULL,NULL
"41_14_344_51",NULL,NULL,NULL,12,41,14,344,51,NULL,NULL,NULL
"41_14_344_52",NULL,NULL,NULL,12,41,14,344,52,NULL,NULL,NULL
"41_14_344_53",NULL,NULL,NULL,12,41,14,344,53,NULL,NULL,NULL
"41_14_344_6",NULL,NULL,NULL,12,41,14,344,6,NULL,NULL,NULL
"41_14_344_7",NULL,NULL,NULL,12,41,14,344,7,NULL,NULL,NULL
"41_14_344_8",NULL,NULL,NULL,12,41,14,344,8,NULL,NULL,NULL
"41_14_344_9",NULL,NULL,NULL,12,41,14,344,9,NULL,NULL,NULL
"41_15_345_0",NULL,NULL,NULL,12,41,15,345,0,NULL,NULL,NULL
"41_15_345_1",NULL,NULL,NULL,12,41,15,345,1,NULL,NULL,NULL
"41_15_345_10",NULL,NULL,NULL,12,41,15,345,10,NULL,NULL,NULL
"41_15_345_11",NULL,NULL,NULL,12,41,15,345,11,NULL,NULL,NULL
"41_15_345_12",NULL,NULL,NULL,12,41,15,345,12,NULL,NULL,NULL
"41_15_345_13",NULL,NULL,NULL,12,41,15,345,13,NULL,NULL,NULL
"41_15_345_14",NULL,NULL,NULL,12,41,15,345,14,NULL,NULL,NULL
"41_15_345_15",NULL,NULL,NULL,12,41,15,345,15,NULL,NULL,NULL
"41_15_345_16",NULL,NULL,NULL,12,41,15,345,16,NULL,NULL,NULL
"41_15_345_17",NULL,NULL,NULL,12,41,15,345,17,NULL,NULL,NULL
"41_15_345_18",NULL,NULL,NULL,12,41,15,345,18,NULL,NULL,NULL
"41_15_345_19",NULL,NULL,NULL,12,41,15,345,19,NULL,NULL,NULL
"41_15_345_2",NULL,NULL,NULL,12,41,15,345,2,NULL,NULL,NULL
"41_15_345_20",NULL,NULL,NULL,12,41,15,345,20,NULL,NULL,NULL
"41_15_345_21",NULL,NULL,NULL,12,41,15,345,21,NULL,NULL,NULL
"41_15_345_22",NULL,NULL,NULL,12,41,15,345,22,NULL,NULL,NULL
"41_15_345_23",NULL,NULL,NULL,12,41,15,345,23,NULL,NULL,NULL
"41_15_345_24",NULL,NULL,NULL,12,41,15,345,24,NULL,NULL,NULL
"41_15_345_25",NULL,NULL,NULL,12,41,15,345,25,NULL,NULL,NULL
"41_15_345_26",NULL,NULL,NULL,12,41,15,345,26,NULL,NULL,NULL
"41_15_345_27",NULL,NULL,NULL,12,41,15,345,27,NULL,NULL,NULL
"41_15_345_28",NULL,NULL,NULL,12,41,15,345,28,NULL,NULL,NULL
"41_15_345_29",NULL,NULL,NULL,12,41,15,345,29,NULL,NULL,NULL
"41_15_345_3",NULL,NULL,NULL,12,41,15,345,3,NULL,NULL,NULL
"41_15_345_30",NULL,NULL,NULL,12,41,15,345,30,NULL,NULL,NULL
"41_15_345_31",NULL,NULL,NULL,12,41,15,345,31,NULL,NULL,NULL
"41_15_345_32",NULL,NULL,NULL,12,41,15,345,32,NULL,NULL,NULL
"41_15_345_33",NULL,NULL,NULL,12,41,15,345,33,NULL,NULL,NULL
"41_15_345_34",NULL,NULL,NULL,12,41,15,345,34,NULL,NULL,NULL
"41_15_345_35",NULL,NULL,NULL,12,41,15,345,35,NULL,NULL,NULL
"41_15_345_36",NULL,NULL,NULL,12,41,15,345,36,NULL,NULL,NULL
"41_15_345_37",NULL,NULL,NULL,12,41,15,345,37,NULL,NULL,NULL
"41_15_345_38",NULL,NULL,NULL,12,41,15,345,38,NULL,NULL,NULL
"41_15_345_39",NULL,NULL,NULL,12,41,15,345,39,NULL,NULL,NULL
"41_15_345_4",NULL,NULL,NULL,12,41,15,345,4,NULL,NULL,NULL
"41_15_345_40",NULL,NULL,NULL,12,41,15,345,40,NULL,NULL,NULL
"41_15_345_41",NULL,NULL,NULL,12,41,15,345,41,NULL,NULL,NULL
"41_15_345_42",NULL,NULL,NULL,12,41,15,345,42,NULL,NULL,NULL
"41_15_345_43",NULL,NULL,NULL,12,41,15,345,43,NULL,NULL,NULL
"41_15_345_44",NULL,NULL,NULL,12,41,15,345,44,NULL,NULL,NULL
"41_15_345_45",NULL,NULL,NULL,12,41,15,345,45,NULL,NULL,NULL
"41_15_345_46",NULL,NULL,NULL,12,41,15,345,46,NULL,NULL,NULL
"41_15_345_47",NULL,NULL,NULL,12,41,15,345,47,NULL,NULL,NULL
"41_15_345_48",NULL,NULL,NULL,12,41,15,345,48,NULL,NULL,NULL
"41_15_345_49",NULL,NULL,NULL,12,41,15,345,49,NULL,NULL,NULL
"41_15_345_5",NULL,NULL,NULL,12,41,15,345,5,NULL,NULL,NULL
"41_15_345_50",NULL,NULL,NULL,12,41,15,345,50,NULL,NULL,NULL
"41_15_345_51",NULL,NULL,NULL,12,41,15,345,51,NULL,NULL,NULL
"41_15_345_52",NULL,NULL,NULL,12,41,15,345,52,NULL,NULL,NULL
"41_15_345_53",NULL,NULL,NULL,12,41,15,345,53,NULL,NULL,NULL
"41_15_345_6",NULL,NULL,NULL,12,41,15,345,6,NULL,NULL,NULL
"41_15_345_7",NULL,NULL,NULL,12,41,15,345,7,NULL,NULL,NULL
"41_15_345_8",NULL,NULL,NULL,12,41,15,345,8,NULL,NULL,NULL
"41_15_345_9",NULL,NULL,NULL,12,41,15,345,9,NULL,NULL,NULL
"41_16_345_0",NULL,NULL,NULL,12,41,16,345,0,NULL,NULL,NULL
"41_16_345_1",NULL,NULL,NULL,12,41,16,345,1,NULL,NULL,NULL
"41_16_345_10",NULL,NULL,NULL,12,41,16,345,10,NULL,NULL,NULL
"41_16_345_11",NULL,NULL,NULL,12,41,16,345,11,NULL,NULL,NULL
"41_16_345_12",NULL,NULL,NULL,12,41,16,345,12,NULL,NULL,NULL
"41_16_345_13",NULL,NULL,NULL,12,41,16,345,13,NULL,NULL,NULL
"41_16_345_14",NULL,NULL,NULL,12,41,16,345,14,NULL,NULL,NULL
"41_16_345_15",NULL,NULL,NULL,12,41,16,345,15,NULL,NULL,NULL
"41_16_345_16",NULL,NULL,NULL,12,41,16,345,16,NULL,NULL,NULL
"41_16_345_17",NULL,NULL,NULL,12,41,16,345,17,NULL,NULL,NULL
"41_16_345_18",NULL,NULL,NULL,12,41,16,345,18,NULL,NULL,NULL
"41_16_345_19",NULL,NULL,NULL,12,41,16,345,19,NULL,NULL,NULL
"41_16_345_2",NULL,NULL,NULL,12,41,16,345,2,NULL,NULL,NULL
"41_16_345_20",NULL,NULL,NULL,12,41,16,345,20,NULL,NULL,NULL
"41_16_345_21",NULL,NULL,NULL,12,41,16,345,21,NULL,NULL,NULL
"41_16_345_22",NULL,NULL,NULL,12,41,16,345,22,NULL,NULL,NULL
"41_16_345_23",NULL,NULL,NULL,12,41,16,345,23,NULL,NULL,NULL
"41_16_345_24",NULL,NULL,NULL,12,41,16,345,24,NULL,NULL,NULL
"41_16_345_25",NULL,NULL,NULL,12,41,16,345,25,NULL,NULL,NULL
"41_16_345_26",NULL,NULL,NULL,12,41,16,345,26,NULL,NULL,NULL
"41_16_345_27",NULL,NULL,NULL,12,41,16,345,27,NULL,NULL,NULL
"41_16_345_28",NULL,NULL,NULL,12,41,16,345,28,NULL,NULL,NULL
"41_16_345_29",NULL,NULL,NULL,12,41,16,345,29,NULL,NULL,NULL
"41_16_345_3",NULL,NULL,NULL,12,41,16,345,3,NULL,NULL,NULL
"41_16_345_30",NULL,NULL,NULL,12,41,16,345,30,NULL,NULL,NULL
"41_16_345_31",NULL,NULL,NULL,12,41,16,345,31,NULL,NULL,NULL
"41_16_345_32",NULL,NULL,NULL,12,41,16,345,32,NULL,NULL,NULL
"41_16_345_33",NULL,NULL,NULL,12,41,16,345,33,NULL,NULL,NULL
"41_16_345_34",NULL,NULL,NULL,12,41,16,345,34,NULL,NULL,NULL
"41_16_345_35",NULL,NULL,NULL,12,41,16,345,35,NULL,NULL,NULL
"41_16_345_36",NULL,NULL,NULL,12,41,16,345,36,NULL,NULL,NULL
"41_16_345_37",NULL,NULL,NULL,12,41,16,345,37,NULL,NULL,NULL
"41_16_345_38",NULL,NULL,NULL,12,41,16,345,38,NULL,NULL,NULL
"41_16_345_39",NULL,NULL,NULL,12,41,16,345,39,NULL,NULL,NULL
"41_16_345_4",NULL,NULL,NULL,12,41,16,345,4,NULL,NULL,NULL
"41_16_345_40",NULL,NULL,NULL,12,41,16,345,40,NULL,NULL,NULL
"41_16_345_41",NULL,NULL,NULL,12,41,16,345,41,NULL,NULL,NULL
"41_16_345_42",NULL,NULL,NULL,12,41,16,345,42,NULL,NULL,NULL
"41_16_345_43",NULL,NULL,NULL,12,41,16,345,43,NULL,NULL,NULL
"41_16_345_44",NULL,NULL,NULL,12,41,16,345,44,NULL,NULL,NULL
"41_16_345_45",NULL,NULL,NULL,12,41,16,345,45,NULL,NULL,NULL
"41_16_345_46",NULL,NULL,NULL,12,41,16,345,46,NULL,NULL,NULL
"41_16_345_47",NULL,NULL,NULL,12,41,16,345,47,NULL,NULL,NULL
"41_16_345_48",NULL,NULL,NULL,12,41,16,345,48,NULL,NULL,NULL
"41_16_345_49",NULL,NULL,NULL,12,41,16,345,49,NULL,NULL,NULL
"41_16_345_5",NULL,NULL,NULL,12,41,16,345,5,NULL,NULL,NULL
"41_16_345_50",NULL,NULL,NULL,12,41,16,345,50,NULL,NULL,NULL
"41_16_345_51",NULL,NULL,NULL,12,41,16,345,51,NULL,NULL,NULL
"41_16_345_52",NULL,NULL,NULL,12,41,16,345,52,NULL,NULL,NULL
"41_16_345_53",NULL,NULL,NULL,12,41,16,345,53,NULL,NULL,NULL
"41_16_345_6",NULL,NULL,NULL,12,41,16,345,6,NULL,NULL,NULL
"41_16_345_7",NULL,NULL,NULL,12,41,16,345,7,NULL,NULL,NULL
"41_16_345_8",NULL,NULL,NULL,12,41,16,345,8,NULL,NULL,NULL
"41_16_345_9",NULL,NULL,NULL,12,41,16,345,9,NULL,NULL,NULL
"41_17_345_0",NULL,NULL,NULL,12,41,17,345,0,NULL,NULL,NULL
"41_17_345_1",NULL,NULL,NULL,12,41,17,345,1,NULL,NULL,NULL
"41_17_345_10",NULL,NULL,NULL,12,41,17,345,10,NULL,NULL,NULL
"41_17_345_11",NULL,NULL,NULL,12,41,17,345,11,NULL,NULL,NULL
"41_17_345_12",NULL,NULL,NULL,12,41,17,345,12,NULL,NULL,NULL
"41_17_345_13",NULL,NULL,NULL,12,41,17,345,13,NULL,NULL,NULL
"41_17_345_14",NULL,NULL,NULL,12,41,17,345,14,NULL,NULL,NULL
"41_17_345_15",NULL,NULL,NULL,12,41,17,345,15,NULL,NULL,NULL
"41_17_345_16",NULL,NULL,NULL,12,41,17,345,16,NULL,NULL,NULL
"41_17_345_17",NULL,NULL,NULL,12,41,17,345,17,NULL,NULL,NULL
"41_17_345_18",NULL,NULL,NULL,12,41,17,345,18,NULL,NULL,NULL
"41_17_345_19",NULL,NULL,NULL,12,41,17,345,19,NULL,NULL,NULL
"41_17_345_2",NULL,NULL,NULL,12,41,17,345,2,NULL,NULL,NULL
"41_17_345_20",NULL,NULL,NULL,12,41,17,345,20,NULL,NULL,NULL
"41_17_345_21",NULL,NULL,NULL,12,41,17,345,21,NULL,NULL,NULL
"41_17_345_22",NULL,NULL,NULL,12,41,17,345,22,NULL,NULL,NULL
"41_17_345_23",NULL,NULL,NULL,12,41,17,345,23,NULL,NULL,NULL
"41_17_345_24",NULL,NULL,NULL,12,41,17,345,24,NULL,NULL,NULL
"41_17_345_25",NULL,NULL,NULL,12,41,17,345,25,NULL,NULL,NULL
"41_17_345_26",NULL,NULL,NULL,12,41,17,345,26,NULL,NULL,NULL
"41_17_345_27",NULL,NULL,NULL,12,41,17,345,27,NULL,NULL,NULL
"41_17_345_28",NULL,NULL,NULL,12,41,17,345,28,NULL,NULL,NULL
"41_17_345_29",NULL,NULL,NULL,12,41,17,345,29,NULL,NULL,NULL
"41_17_345_3",NULL,NULL,NULL,12,41,17,345,3,NULL,NULL,NULL
"41_17_345_30",NULL,NULL,NULL,12,41,17,345,30,NULL,NULL,NULL
"41_17_345_31",NULL,NULL,NULL,12,41,17,345,31,NULL,NULL,NULL
"41_17_345_32",NULL,NULL,NULL,12,41,17,345,32,NULL,NULL,NULL
"41_17_345_33",NULL,NULL,NULL,12,41,17,345,33,NULL,NULL,NULL
"41_17_345_34",NULL,NULL,NULL,12,41,17,345,34,NULL,NULL,NULL
"41_17_345_35",NULL,NULL,NULL,12,41,17,345,35,NULL,NULL,NULL
"41_17_345_36",NULL,NULL,NULL,12,41,17,345,36,NULL,NULL,NULL
"41_17_345_37",NULL,NULL,NULL,12,41,17,345,37,NULL,NULL,NULL
"41_17_345_38",NULL,NULL,NULL,12,41,17,345,38,NULL,NULL,NULL
"41_17_345_39",NULL,NULL,NULL,12,41,17,345,39,NULL,NULL,NULL
"41_17_345_4",NULL,NULL,NULL,12,41,17,345,4,NULL,NULL,NULL
"41_17_345_40",NULL,NULL,NULL,12,41,17,345,40,NULL,NULL,NULL
"41_17_345_41",NULL,NULL,NULL,12,41,17,345,41,NULL,NULL,NULL
"41_17_345_42",NULL,NULL,NULL,12,41,17,345,42,NULL,NULL,NULL
"41_17_345_43",NULL,NULL,NULL,12,41,17,345,43,NULL,NULL,NULL
"41_17_345_44",NULL,NULL,NULL,12,41,17,345,44,NULL,NULL,NULL
"41_17_345_45",NULL,NULL,NULL,12,41,17,345,45,NULL,NULL,NULL
"41_17_345_46",NULL,NULL,NULL,12,41,17,345,46,NULL,NULL,NULL
"41_17_345_47",NULL,NULL,NULL,12,41,17,345,47,NULL,NULL,NULL
"41_17_345_48",NULL,NULL,NULL,12,41,17,345,48,NULL,NULL,NULL
"41_17_345_49",NULL,NULL,NULL,12,41,17,345,49,NULL,NULL,NULL
"41_17_345_5",NULL,NULL,NULL,12,41,17,345,5,NULL,NULL,NULL
"41_17_345_50",NULL,NULL,NULL,12,41,17,345,50,NULL,NULL,NULL
"41_17_345_51",NULL,NULL,NULL,12,41,17,345,51,NULL,NULL,NULL
"41_17_345_52",NULL,NULL,NULL,12,41,17,345,52,NULL,NULL,NULL
"41_17_345_53",NULL,NULL,NULL,12,41,17,345,53,NULL,NULL,NULL
"41_17_345_6",NULL,NULL,NULL,12,41,17,345,6,NULL,NULL,NULL
"41_17_345_7",NULL,NULL,NULL,12,41,17,345,7,NULL,NULL,NULL
"41_17_345_8",NULL,NULL,NULL,12,41,17,345,8,NULL,NULL,NULL
"41_17_345_9",NULL,NULL,NULL,12,41,17,345,9,NULL,NULL,NULL
"41_18_345_0",NULL,NULL,NULL,12,41,18,345,0,NULL,NULL,NULL
"41_18_345_1",NULL,NULL,NULL,12,41,18,345,1,NULL,NULL,NULL
"41_18_345_10",NULL,NULL,NULL,12,41,18,345,10,NULL,NULL,NULL
"41_18_345_11",NULL,NULL,NULL,12,41,18,345,11,NULL,NULL,NULL
"41_18_345_12",NULL,NULL,NULL,12,41,18,345,12,NULL,NULL,NULL
"41_18_345_13",NULL,NULL,NULL,12,41,18,345,13,NULL,NULL,NULL
"41_18_345_14",NULL,NULL,NULL,12,41,18,345,14,NULL,NULL,NULL
"41_18_345_15",NULL,NULL,NULL,12,41,18,345,15,NULL,NULL,NULL
"41_18_345_16",NULL,NULL,NULL,12,41,18,345,16,NULL,NULL,NULL
"41_18_345_17",NULL,NULL,NULL,12,41,18,345,17,NULL,NULL,NULL
"41_18_345_18",NULL,NULL,NULL,12,41,18,345,18,NULL,NULL,NULL
"41_18_345_19",NULL,NULL,NULL,12,41,18,345,19,NULL,NULL,NULL
"41_18_345_2",NULL,NULL,NULL,12,41,18,345,2,NULL,NULL,NULL
"41_18_345_20",NULL,NULL,NULL,12,41,18,345,20,NULL,NULL,NULL
"41_18_345_21",NULL,NULL,NULL,12,41,18,345,21,NULL,NULL,NULL
"41_18_345_22",NULL,NULL,NULL,12,41,18,345,22,NULL,NULL,NULL
"41_18_345_23",NULL,NULL,NULL,12,41,18,345,23,NULL,NULL,NULL
"41_18_345_24",NULL,NULL,NULL,12,41,18,345,24,NULL,NULL,NULL
"41_18_345_25",NULL,NULL,NULL,12,41,18,345,25,NULL,NULL,NULL
"41_18_345_26",NULL,NULL,NULL,12,41,18,345,26,NULL,NULL,NULL
"41_18_345_27",NULL,NULL,NULL,12,41,18,345,27,NULL,NULL,NULL
"41_18_345_28",NULL,NULL,NULL,12,41,18,345,28,NULL,NULL,NULL
"41_18_345_29",NULL,NULL,NULL,12,41,18,345,29,NULL,NULL,NULL
"41_18_345_3",NULL,NULL,NULL,12,41,18,345,3,NULL,NULL,NULL
"41_18_345_30",NULL,NULL,NULL,12,41,18,345,30,NULL,NULL,NULL
"41_18_345_31",NULL,NULL,NULL,12,41,18,345,31,NULL,NULL,NULL
"41_18_345_32",NULL,NULL,NULL,12,41,18,345,32,NULL,NULL,NULL
"41_18_345_33",NULL,NULL,NULL,12,41,18,345,33,NULL,NULL,NULL
"41_18_345_34",NULL,NULL,NULL,12,41,18,345,34,NULL,NULL,NULL
"41_18_345_35",NULL,NULL,NULL,12,41,18,345,35,NULL,NULL,NULL
"41_18_345_36",NULL,NULL,NULL,12,41,18,345,36,NULL,NULL,NULL
"41_18_345_37",NULL,NULL,NULL,12,41,18,345,37,NULL,NULL,NULL
"41_18_345_38",NULL,NULL,NULL,12,41,18,345,38,NULL,NULL,NULL
"41_18_345_39",NULL,NULL,NULL,12,41,18,345,39,NULL,NULL,NULL
"41_18_345_4",NULL,NULL,NULL,12,41,18,345,4,NULL,NULL,NULL
"41_18_345_40",NULL,NULL,NULL,12,41,18,345,40,NULL,NULL,NULL
"41_18_345_41",NULL,NULL,NULL,12,41,18,345,41,NULL,NULL,NULL
"41_18_345_42",NULL,NULL,NULL,12,41,18,345,42,NULL,NULL,NULL
"41_18_345_43",NULL,NULL,NULL,12,41,18,345,43,NULL,NULL,NULL
"41_18_345_44",NULL,NULL,NULL,12,41,18,345,44,NULL,NULL,NULL
"41_18_345_45",NULL,NULL,NULL,12,41,18,345,45,NULL,NULL,NULL
"41_18_345_46",NULL,NULL,NULL,12,41,18,345,46,NULL,NULL,NULL
"41_18_345_47",NULL,NULL,NULL,12,41,18,345,47,NULL,NULL,NULL
"41_18_345_48",NULL,NULL,NULL,12,41,18,345,48,NULL,NULL,NULL
"41_18_345_49",NULL,NULL,NULL,12,41,18,345,49,NULL,NULL,NULL
"41_18_345_5",NULL,NULL,NULL,12,41,18,345,5,NULL,NULL,NULL
"41_18_345_50",NULL,NULL,NULL,12,41,18,345,50,NULL,NULL,NULL
"41_18_345_51",NULL,NULL,NULL,12,41,18,345,51,NULL,NULL,NULL
"41_18_345_52",NULL,NULL,NULL,12,41,18,345,52,NULL,NULL,NULL
"41_18_345_53",NULL,NULL,NULL,12,41,18,345,53,NULL,NULL,NULL
"41_18_345_6",NULL,NULL,NULL,12,41,18,345,6,NULL,NULL,NULL
"41_18_345_7",NULL,NULL,NULL,12,41,18,345,7,NULL,NULL,NULL
"41_18_345_8",NULL,NULL,NULL,12,41,18,345,8,NULL,NULL,NULL
"41_18_345_9",NULL,NULL,NULL,12,41,18,345,9,NULL,NULL,NULL
"41_19_345_0",NULL,NULL,NULL,12,41,19,345,0,NULL,NULL,NULL
"41_19_345_1",NULL,NULL,NULL,12,41,19,345,1,NULL,NULL,NULL
"41_19_345_10",NULL,NULL,NULL,12,41,19,345,10,NULL,NULL,NULL
"41_19_345_11",NULL,NULL,NULL,12,41,19,345,11,NULL,NULL,NULL
"41_19_345_12",NULL,NULL,NULL,12,41,19,345,12,NULL,NULL,NULL
"41_19_345_13",NULL,NULL,NULL,12,41,19,345,13,NULL,NULL,NULL
"41_19_345_14",NULL,NULL,NULL,12,41,19,345,14,NULL,NULL,NULL
"41_19_345_15",NULL,NULL,NULL,12,41,19,345,15,NULL,NULL,NULL
"41_19_345_16",NULL,NULL,NULL,12,41,19,345,16,NULL,NULL,NULL
"41_19_345_17",NULL,NULL,NULL,12,41,19,345,17,NULL,NULL,NULL
"41_19_345_18",NULL,NULL,NULL,12,41,19,345,18,NULL,NULL,NULL
"41_19_345_19",NULL,NULL,NULL,12,41,19,345,19,NULL,NULL,NULL
"41_19_345_2",NULL,NULL,NULL,12,41,19,345,2,NULL,NULL,NULL
"41_19_345_20",NULL,NULL,NULL,12,41,19,345,20,NULL,NULL,NULL
"41_19_345_21",NULL,NULL,NULL,12,41,19,345,21,NULL,NULL,NULL
"41_19_345_22",NULL,NULL,NULL,12,41,19,345,22,NULL,NULL,NULL
"41_19_345_23",NULL,NULL,NULL,12,41,19,345,23,NULL,NULL,NULL
"41_19_345_24",NULL,NULL,NULL,12,41,19,345,24,NULL,NULL,NULL
"41_19_345_25",NULL,NULL,NULL,12,41,19,345,25,NULL,NULL,NULL
"41_19_345_26",NULL,NULL,NULL,12,41,19,345,26,NULL,NULL,NULL
"41_19_345_27",NULL,NULL,NULL,12,41,19,345,27,NULL,NULL,NULL
"41_19_345_28",NULL,NULL,NULL,12,41,19,345,28,NULL,NULL,NULL
"41_19_345_29",NULL,NULL,NULL,12,41,19,345,29,NULL,NULL,NULL
"41_19_345_3",NULL,NULL,NULL,12,41,19,345,3,NULL,NULL,NULL
"41_19_345_30",NULL,NULL,NULL,12,41,19,345,30,NULL,NULL,NULL
"41_19_345_31",NULL,NULL,NULL,12,41,19,345,31,NULL,NULL,NULL
"41_19_345_32",NULL,NULL,NULL,12,41,19,345,32,NULL,NULL,NULL
"41_19_345_33",NULL,NULL,NULL,12,41,19,345,33,NULL,NULL,NULL
"41_19_345_34",NULL,NULL,NULL,12,41,19,345,34,NULL,NULL,NULL
"41_19_345_35",NULL,NULL,NULL,12,41,19,345,35,NULL,NULL,NULL
"41_19_345_36",NULL,NULL,NULL,12,41,19,345,36,NULL,NULL,NULL
"41_19_345_37",NULL,NULL,NULL,12,41,19,345,37,NULL,NULL,NULL
"41_19_345_38",NULL,NULL,NULL,12,41,19,345,38,NULL,NULL,NULL
"41_19_345_39",NULL,NULL,NULL,12,41,19,345,39,NULL,NULL,NULL
"41_19_345_4",NULL,NULL,NULL,12,41,19,345,4,NULL,NULL,NULL
"41_19_345_40",NULL,NULL,NULL,12,41,19,345,40,NULL,NULL,NULL
"41_19_345_41",NULL,NULL,NULL,12,41,19,345,41,NULL,NULL,NULL
"41_19_345_42",NULL,NULL,NULL,12,41,19,345,42,NULL,NULL,NULL
"41_19_345_43",NULL,NULL,NULL,12,41,19,345,43,NULL,NULL,NULL
"41_19_345_44",NULL,NULL,NULL,12,41,19,345,44,NULL,NULL,NULL
"41_19_345_45",NULL,NULL,NULL,12,41,19,345,45,NULL,NULL,NULL
"41_19_345_46",NULL,NULL,NULL,12,41,19,345,46,NULL,NULL,NULL
"41_19_345_47",NULL,NULL,NULL,12,41,19,345,47,NULL,NULL,NULL
"41_19_345_48",NULL,NULL,NULL,12,41,19,345,48,NULL,NULL,NULL
"41_19_345_49",NULL,NULL,NULL,12,41,19,345,49,NULL,NULL,NULL
"41_19_345_5",NULL,NULL,NULL,12,41,19,345,5,NULL,NULL,NULL
"41_19_345_50",NULL,NULL,NULL,12,41,19,345,50,NULL,NULL,NULL
"41_19_345_51",NULL,NULL,NULL,12,41,19,345,51,NULL,NULL,NULL
"41_19_345_52",NULL,NULL,NULL,12,41,19,345,52,NULL,NULL,NULL
"41_19_345_53",NULL,NULL,NULL,12,41,19,345,53,NULL,NULL,NULL
"41_19_345_6",NULL,NULL,NULL,12,41,19,345,6,NULL,NULL,NULL
"41_19_345_7",NULL,NULL,NULL,12,41,19,345,7,NULL,NULL,NULL
"41_19_345_8",NULL,NULL,NULL,12,41,19,345,8,NULL,NULL,NULL
"41_19_345_9",NULL,NULL,NULL,12,41,19,345,9,NULL,NULL,NULL
"41_21_343_0",NULL,NULL,NULL,12,41,21,343,0,NULL,NULL,NULL
"41_21_343_1",NULL,NULL,NULL,12,41,21,343,1,NULL,NULL,NULL
"41_21_343_10",NULL,NULL,NULL,12,41,21,343,10,NULL,NULL,NULL
"41_21_343_11",NULL,NULL,NULL,12,41,21,343,11,NULL,NULL,NULL
"41_21_343_12",NULL,NULL,NULL,12,41,21,343,12,NULL,NULL,NULL
"41_21_343_13",NULL,NULL,NULL,12,41,21,343,13,NULL,NULL,NULL
"41_21_343_14",NULL,NULL,NULL,12,41,21,343,14,NULL,NULL,NULL
"41_21_343_15",NULL,NULL,NULL,12,41,21,343,15,NULL,NULL,NULL
"41_21_343_16",NULL,NULL,NULL,12,41,21,343,16,NULL,NULL,NULL
"41_21_343_17",NULL,NULL,NULL,12,41,21,343,17,NULL,NULL,NULL
"41_21_343_18",NULL,NULL,NULL,12,41,21,343,18,NULL,NULL,NULL
"41_21_343_19",NULL,NULL,NULL,12,41,21,343,19,NULL,NULL,NULL
"41_21_343_2",NULL,NULL,NULL,12,41,21,343,2,NULL,NULL,NULL
"41_21_343_20",NULL,NULL,NULL,12,41,21,343,20,NULL,NULL,NULL
"41_21_343_21",NULL,NULL,NULL,12,41,21,343,21,NULL,NULL,NULL
"41_21_343_22",NULL,NULL,NULL,12,41,21,343,22,NULL,NULL,NULL
"41_21_343_23",NULL,NULL,NULL,12,41,21,343,23,NULL,NULL,NULL
"41_21_343_24",NULL,NULL,NULL,12,41,21,343,24,NULL,NULL,NULL
"41_21_343_25",NULL,NULL,NULL,12,41,21,343,25,NULL,NULL,NULL
"41_21_343_26",NULL,NULL,NULL,12,41,21,343,26,NULL,NULL,NULL
"41_21_343_27",NULL,NULL,NULL,12,41,21,343,27,NULL,NULL,NULL
"41_21_343_28",NULL,NULL,NULL,12,41,21,343,28,NULL,NULL,NULL
"41_21_343_29",NULL,NULL,NULL,12,41,21,343,29,NULL,NULL,NULL
"41_21_343_3",NULL,NULL,NULL,12,41,21,343,3,NULL,NULL,NULL
"41_21_343_30",NULL,NULL,NULL,12,41,21,343,30,NULL,NULL,NULL
"41_21_343_31",NULL,NULL,NULL,12,41,21,343,31,NULL,NULL,NULL
"41_21_343_32",NULL,NULL,NULL,12,41,21,343,32,NULL,NULL,NULL
"41_21_343_33",NULL,NULL,NULL,12,41,21,343,33,NULL,NULL,NULL
"41_21_343_34",NULL,NULL,NULL,12,41,21,343,34,NULL,NULL,NULL
"41_21_343_35",NULL,NULL,NULL,12,41,21,343,35,NULL,NULL,NULL
"41_21_343_36",NULL,NULL,NULL,12,41,21,343,36,NULL,NULL,NULL
"41_21_343_37",NULL,NULL,NULL,12,41,21,343,37,NULL,NULL,NULL
"41_21_343_38",NULL,NULL,NULL,12,41,21,343,38,NULL,NULL,NULL
"41_21_343_39",NULL,NULL,NULL,12,41,21,343,39,NULL,NULL,NULL
"41_21_343_4",NULL,NULL,NULL,12,41,21,343,4,NULL,NULL,NULL
